Staten Island Rolling Sales File.  All Sales From February 2016 - January 2017.,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
Sales File as of 2/13/2017  Co-op Sales Files as of 2/11/2017,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
Neighborhood Names and Descriptive Data as of 5/26/2016,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
Building Class Category is based on Building Class at Time of Sale.,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
BOROUGH, NEIGHBORHOOD , BUILDING CLASS CATEGORY , TAX CLASS AT PRESENT , BLOCK , LOT , EASE-MENT , BUILDING CLASS AT PRESENT , ADDRESS , APARTMENT NUMBER , ZIP CODE , RESIDENTIAL UNITS , COMMERCIAL UNITS , TOTAL UNITS , LAND SQUARE FEET , GROSS SQUARE FEET , YEAR BUILT , TAX CLASS AT TIME OF SALE , BUILDING CLASS AT TIME OF SALE , SALE PRICE , SALE DATE 
5, TOMPKINSVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 504 , 73 ,   , A5 , 71 MARGO LOOP ,   , 10301 , 1 , 0 , 1 , 1968 , 1176 , 2001 , 1 , A5 , 0 , 42518 
5, TOMPKINSVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 504 , 73 ,   , A5 , 71 MARGO LOOP ,   , 10301 , 1 , 0 , 1 , 1968 , 1176 , 2001 , 1 , A5 , 0 , 42518 
5, TOMPKINSVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 504 , 101 ,   , A5 , 58 MARGO LOOP ,   , 10301 , 1 , 0 , 1 , 1285 , 1550 , 2001 , 1 , A5 , 150500 , 42587 
5, TOMPKINSVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 569 , 25 ,   , A2 , 58 ST PAULS AVENUE ,   , 10301 , 1 , 0 , 1 , 4400 , 1444 , 1965 , 1 , A2 , 0 , 42538 
5, TOMPKINSVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 569 , 78 ,   , S1 , 82 VICTORY BOULEVARD ,   , 10301 , 1 , 1 , 2 , 1884 , 1884 , 1989 , 1 , S1 , 0 , 42422 
5, TOMPKINSVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 569 , 79 ,   , S1 , 84 VICTORY BOULEVARD ,   , 10301 , 1 , 1 , 2 , 1927 , 1928 , 1989 , 1 , S1 , 0 , 42422 
5, TOMPKINSVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 569 , 128 ,   , A5 , 111 TOMPKINS CIRCLE ,   , 10301 , 1 , 0 , 1 , 4224 , 1182 , 1988 , 1 , A5 , 400000 , 42524 
5, TOMPKINSVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 569 , 276 ,   , A1 , 5 TOMPKINS CIRCLE ,   , 10301 , 1 , 0 , 1 , 11440 , 1896 , 1940 , 1 , A1 , 730000 , 42657 
5, TOMPKINSVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 569 , 276 ,   , A1 , 5 TOMPKINS CIRCLE ,   , 10301 , 1 , 0 , 1 , 11440 , 1896 , 1940 , 1 , A1 , 0 , 42726 
5, TOMPKINSVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 570 , 1 ,   , A1 , 172 ST PAULS AVENUE ,   , 10301 , 1 , 0 , 1 , 7500 , 2440 , 1899 , 1 , A1 , 552500 , 42534 
5, TOMPKINSVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 570 , 55 ,   , A5 , 154 ST PAULS AVENUE ,   , 10301 , 1 , 0 , 1 , 3000 , 980 , 1901 , 1 , A5 , 140000 , 42531 
5, TOMPKINSVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 570 , 58 ,   , A1 , 164 ST PAULS AVENUE ,   , 10301 , 1 , 0 , 1 , 10725 , 1444 , 1905 , 1 , A1 , 0 , 42572 
5, TOMPKINSVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 571 , 275 ,   , A1 , 80 NIXON AVENUE ,   , 10304 , 1 , 0 , 1 , 6450 , 1740 , 1988 , 1 , A1 , 0 , 42439 
5, TOMPKINSVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 572 , 24 ,   , A1 , 135 CEBRA AVENUE ,   , 10304 , 1 , 0 , 1 , 3000 , 1296 , 1910 , 1 , A1 , 404000 , 42636 
5, TOMPKINSVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 576 , 109 ,   , A1 , 11 BAYVIEW PLACE ,   , 10304 , 1 , 0 , 1 , 6615 , 1577 , 1920 , 1 , A1 , 550000 , 42643 
5, TOMPKINSVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 578 , 82 ,   , A2 , 102 WARD AVENUE ,   , 10304 , 1 , 0 , 1 , 7800 , 1550 , 1955 , 1 , A2 , 582500 , 42642 
5, TOMPKINSVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 579 , 69 ,   , A5 , 102 CEBRA AVENUE ,   , 10304 , 1 , 0 , 1 , 2215 , 1160 , 1988 , 1 , A5 , 306200 , 42758 
5, TOMPKINSVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 579 , 84 ,   , A5 , 206 WARD AVENUE ,   , 10304 , 1 , 0 , 1 , 2232 , 1348 , 1989 , 1 , A5 , 265000 , 42688 
5, TOMPKINSVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 579 , 154 ,   , A5 , 68B CLARK LANE ,   , 10304 , 1 , 0 , 1 , 735 , 1260 , 1989 , 1 , A5 , 169950 , 42429 
5, TOMPKINSVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 580 , 57 ,   , A5 , 250 WARD AVENUE ,   , 10304 , 1 , 0 , 1 , 2722 , 2300 , 1999 , 1 , A5 , 417500 , 42416 
5, TOMPKINSVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 580 , 102 ,   , A3 , 55 LOUIS STREET ,   , 10304 , 1 , 0 , 1 , 6360 , 4000 , 2000 , 1 , A3 , 0 , 42471 
5, TOMPKINSVILLE , 02 TWO FAMILY DWELLINGS                     , 1 , 504 , 25 ,   , B2 , 85 GRANT STREET ,   , 10301 , 2 , 0 , 2 , 2850 , 1320 , 1899 , 1 , B2 , 310000 , 42695 
5, TOMPKINSVILLE , 02 TWO FAMILY DWELLINGS                     , 1 , 569 , 32 ,   , B1 , 42 ST PAULS AVENUE ,   , 10301 , 2 , 0 , 2 , 3742 , 2232 , 1915 , 1 , B1 , 600000 , 42703 
5, TOMPKINSVILLE , 02 TWO FAMILY DWELLINGS                     , 1 , 569 , 72 ,   , S2 , 72 VICTORY BOULEVARD ,   , 10301 , 2 , 1 , 3 , 1200 , 2800 , 1931 , 1 , S2 , 375000 , 42622 
5, TOMPKINSVILLE , 02 TWO FAMILY DWELLINGS                     , 1 , 570 , 51 ,   , B2 , 148 ST PAULS AVENUE ,   , 10301 , 2 , 0 , 2 , 5880 , 1600 , 1899 , 1 , B2 , 290000 , 42542 
5, TOMPKINSVILLE , 02 TWO FAMILY DWELLINGS                     , 1 , 570 , 51 ,   , B2 , 148 ST PAULS AVENUE ,   , 10301 , 2 , 0 , 2 , 5880 , 1600 , 1899 , 1 , B2 , 251000 , 42542 
5, TOMPKINSVILLE , 02 TWO FAMILY DWELLINGS                     , 1 , 570 , 54 ,   , B1 , 152 ST PAULS AVENUE ,   , 10301 , 2 , 0 , 2 , 3000 , 980 , 1901 , 1 , B1 , 360000 , 42531 
5, TOMPKINSVILLE , 02 TWO FAMILY DWELLINGS                     , 1 , 573 , 35 ,   , B9 , 10 FIEDLER AVENUE ,   , 10301 , 2 , 0 , 2 , 4750 , 1492 , 1931 , 1 , B9 , 0 , 42733 
5, TOMPKINSVILLE , 02 TWO FAMILY DWELLINGS                     , 1 , 573 , 36 ,   , B9 , 32 FIEDLER AVENUE ,   , 10301 , 2 , 0 , 2 , 1013 , 1494 , 1931 , 1 , B9 , 0 , 42733 
5, TOMPKINSVILLE , 02 TWO FAMILY DWELLINGS                     , 1 , 573 , 37 ,   , B9 , 8 EDGAR TERRACE ,   , 10301 , 2 , 0 , 2 , 1274 , 1493 , 1931 , 1 , B9 , 0 , 42733 
5, TOMPKINSVILLE , 02 TWO FAMILY DWELLINGS                     , 1 , 573 , 38 ,   , B9 , 10 EDGAR TERRACE ,   , 10301 , 2 , 0 , 2 , 1098 , 1493 , 1931 , 1 , B9 , 0 , 42733 
5, TOMPKINSVILLE , 02 TWO FAMILY DWELLINGS                     , 1 , 578 , 34 ,   , B2 , 4 ROSEWOOD PLACE ,   , 10304 , 2 , 0 , 2 , 4080 , 2751 , 1915 , 1 , B2 , 360000 , 42551 
5, TOMPKINSVILLE , 02 TWO FAMILY DWELLINGS                     , 1 , 579 , 55 ,   , B9 , 78 CEBRA AVENUE ,   , 10304 , 2 , 0 , 2 , 3533 , 1632 , 1988 , 1 , B9 , 450000 , 42689 
5, TOMPKINSVILLE , 02 TWO FAMILY DWELLINGS                     , 1 , 579 , 83 ,   , B9 , 204 WARD AVENUE ,   , 10304 , 2 , 0 , 2 , 3472 , 3528 , 1989 , 1 , B9 , 217908 , 42467 
5, TOMPKINSVILLE , 02 TWO FAMILY DWELLINGS                     , 1 , 579 , 229 ,   , B9 , 67 CLARK LANE ,   , 10304 , 2 , 0 , 2 , 1720 , 1200 , 1990 , 1 , B9 , 310000 , 42753 
5, TOMPKINSVILLE , 02 TWO FAMILY DWELLINGS                     , 1 , 579 , 235 ,   , B9 , 75 CLARK LANE ,   , 10304 , 2 , 0 , 2 , 1720 , 1200 , 1990 , 1 , B9 , 1 , 42608 
5, TOMPKINSVILLE , 03 THREE FAMILY DWELLINGS                   , 1 , 115 , 103 ,   , C0 , 421 VICTORY BOULEVARD ,   , 10301 , 3 , 0 , 3 , 4500 , 3264 , 1901 , 1 , C0 , 0 , 42632 
5, TOMPKINSVILLE , 05 TAX CLASS 1 VACANT LAND                  , 1B , 570 , 19 ,   , V0 , HOMER STREET ,   , 0 , 0 , 0 , 0 , 2500 , 0 , 0 , 1 , V0 , 100000 , 42531 
5, TOMPKINSVILLE , 13 CONDOS - ELEVATOR APARTMENTS             , 2 , 579 , 1103 ,   , R4 , 55 AUSTIN PLACE , 1R , 10304 , 1 , 0 , 1 , 0 , 0 , 1962 , 2 , R4 , 199999 , 42464 
5, TOMPKINSVILLE , 13 CONDOS - ELEVATOR APARTMENTS             , 2 , 579 , 1118 ,   , R4 , 55 AUSTIN PLACE , 2L , 10304 , 1 , 0 , 1 , 0 , 0 , 1962 , 2 , R4 , 192000 , 42691 
5, TOMPKINSVILLE , 13 CONDOS - ELEVATOR APARTMENTS             , 2 , 579 , 1122 ,   , R4 , 55 AUSTIN PLACE , 2R , 10304 , 1 , 0 , 1 , 0 , 0 , 1962 , 2 , R4 , 0 , 42608 
5, TOMPKINSVILLE , 13 CONDOS - ELEVATOR APARTMENTS             , 2 , 579 , 1122 ,   , R4 , 55 AUSTIN PLACE , 2R , 10304 , 1 , 0 , 1 , 0 , 0 , 1962 , 2 , R4 , 0 , 42439 
5, TOMPKINSVILLE , 13 CONDOS - ELEVATOR APARTMENTS             , 2 , 579 , 1181 ,   , R4 , 55 AUSTIN PLACE , 5H , 10304 , 1 , 0 , 1 , 0 , 0 , 1962 , 2 , R4 , 0 , 42696 
5, TOMPKINSVILLE , 13 CONDOS - ELEVATOR APARTMENTS             , 2 , 579 , 1190 ,   , R4 , 55 AUSTIN PLACE , 5T , 10304 , 1 , 0 , 1 , 0 , 0 , 1962 , 2 , R4 , 0 , 42656 
5, TOMPKINSVILLE , 13 CONDOS - ELEVATOR APARTMENTS             , 2 , 579 , 1201 ,   , R4 , 55 AUSTIN PLACE , 6F , 10304 , 1 , 0 , 1 , 0 , 0 , 1962 , 2 , R4 , 111300 , 42464 
5, TOMPKINSVILLE , 13 CONDOS - ELEVATOR APARTMENTS             , 2 , 579 , 1212 ,   , R4 , 55 AUSTIN PLACE , 6T , 10304 , 1 , 0 , 1 , 0 , 0 , 1962 , 2 , R4 , 123500 , 42650 
5, TOMPKINSVILLE , 29 COMMERCIAL GARAGES                       , 4 , 498 , 1 ,   , G3 , 248 BAY STREET ,   , 10301 , 0 , 1 , 1 , 9488 , 1320 , 1963 , 4 , G3 , 2275000 , 42564 
5, TOMPKINSVILLE , 29 COMMERCIAL GARAGES                       , 4 , 498 , 35 ,   , G2 , 33 VAN DUZER STREET ,   , 10301 , 0 , 1 , 1 , 2500 , 1500 , 1930 , 4 , G2 , 320000 , 42452 
5, TOMPKINSVILLE , 44 CONDO PARKING                            , 4 , 579 , 1064 ,   , RG , 55 AUSTIN PLACE , 2R , 10304 , 0 , 0 , 1 , 0 , 0 , 1962 , 4 , RG , 0 , 42608 
5, TOMPKINSVILLE , 44 CONDO PARKING                            , 4 , 579 , 1064 ,   , RG , 55 AUSTIN PLACE , 2R , 10304 , 0 , 0 , 1 , 0 , 0 , 1962 , 4 , RG , 0 , 42439 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7775 , 11 ,   , A1 , 198 CLERMONT AVENUE ,   , 10307 , 1 , 0 , 1 , 6252 , 3164 , 2008 , 1 , A1 , 0 , 42537 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7775 , 135 ,   , A3 , 14 OTTAVIO PROMENADE ,   , 10307 , 1 , 0 , 1 , 14935 , 8004 , 2006 , 1 , A3 , 2855000 , 42578 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7775 , 170 ,   , A3 , 14 LEONELLO LANE ,   , 10307 , 1 , 0 , 1 , 9176 , 4190 , 2002 , 1 , A3 , 0 , 42598 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7780 , 89 ,   , A1 , 51 CALLAHAN LANE ,   , 10307 , 1 , 0 , 1 , 4000 , 2350 , 2001 , 1 , A1 , 0 , 42479 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7786 , 106 ,   , A3 , 36 DAWN COURT ,   , 10307 , 1 , 0 , 1 , 6812 , 3865 , 2015 , 1 , A3 , 796780 , 42452 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7786 , 108 ,   , A3 , 40 DAWN COURT ,   , 10307 , 1 , 0 , 1 , 6825 , 3865 , 2015 , 1 , A3 , 790000 , 42486 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7786 , 250 ,   , A3 , 37 DAWN COURT ,   , 10307 , 1 , 0 , 1 , 7145 , 3865 , 2015 , 1 , A3 , 738231 , 42488 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7793 , 90 ,   , A3 , 36 JEFFREY PLACE ,   , 10307 , 1 , 0 , 1 , 9720 , 4560 , 1985 , 1 , A3 , 800000 , 42496 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7793 , 265 ,   , A3 , 10 ELIZABETH COURT ,   , 10307 , 1 , 0 , 1 , 12424 , 3614 , 2002 , 1 , A3 , 0 , 42662 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7812 , 88 ,   , A1 , 148 BEDELL AVENUE ,   , 10307 , 1 , 0 , 1 , 4033 , 930 , 1901 , 1 , A1 , 0 , 42446 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7818 , 63 ,   , A3 , 124 BEDELL AVENUE ,   , 10307 , 1 , 0 , 1 , 6074 , 2938 , 2014 , 1 , A3 , 950000 , 42733 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7820 , 41 ,   , A1 , 62 BEDELL AVENUE ,   , 10307 , 1 , 0 , 1 , 4750 , 1248 , 1899 , 1 , A1 , 445000 , 42606 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7826 , 215 ,   , A1 , 311 SPRAGUE AVENUE ,   , 10307 , 1 , 0 , 1 , 19950 , 1840 , 1970 , 1 , A1 , 525000 , 42444 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7836 , 1 ,   , A3 , 5 AMARON LANE ,   , 10307 , 1 , 0 , 1 , 20088 , 4880 , 1988 , 1 , A3 , 850000 , 42683 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7853 , 4 ,   , A1 , 357 BREHAUT AVENUE ,   , 10307 , 1 , 0 , 1 , 5842 , 1836 , 1935 , 1 , A1 , 565000 , 42544 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7853 , 53 ,   , A3 , 7188 AMBOY ROAD ,   , 10307 , 1 , 0 , 1 , 8400 , 2130 , 2012 , 1 , A3 , 0 , 42417 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7859 , 46 ,   , A5 , 679 YETMAN AVENUE ,   , 10307 , 1 , 0 , 1 , 2500 , 1515 , 1994 , 1 , A5 , 374805 , 42577 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7861 , 32 ,   , A2 , 392 LORETTO STREET ,   , 10307 , 1 , 0 , 1 , 3100 , 640 , 1930 , 1 , A2 , 285000 , 42565 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7861 , 42 ,   , A2 , 412 LORETTO STREET ,   , 10307 , 1 , 0 , 1 , 7200 , 850 , 1930 , 1 , A2 , 550000 , 42744 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7861 , 68 ,   , A2 , 645 ROCKAWAY STREET ,   , 10307 , 1 , 0 , 1 , 6100 , 760 , 1930 , 1 , A2 , 0 , 42429 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7863 , 10 ,   , A5 , 251 LORETTO STREET ,   , 10307 , 1 , 0 , 1 , 899 , 1488 , 1990 , 1 , A5 , 340000 , 42677 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7863 , 16 ,   , A5 , 259 LORETTO STREET ,   , 10307 , 1 , 0 , 1 , 899 , 1503 , 1990 , 1 , A5 , 257500 , 42522 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7863 , 18 ,   , A5 , 261 LORETTO STREET ,   , 10307 , 1 , 0 , 1 , 899 , 1503 , 1990 , 1 , A5 , 317500 , 42676 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7863 , 34 ,   , A5 , 31 SUNSET LANE ,   , 10307 , 1 , 0 , 1 , 1296 , 1716 , 1990 , 1 , A5 , 370000 , 42683 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7863 , 48 ,   , A5 , 17 SUNSET LANE ,   , 10307 , 1 , 0 , 1 , 1012 , 1716 , 1990 , 1 , A5 , 345000 , 42570 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7863 , 80 ,   , A5 , 17 SEA CREST LANE ,   , 10307 , 1 , 0 , 1 , 744 , 832 , 1989 , 1 , A5 , 315000 , 42720 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7863 , 135 ,   , A5 , 68 WILDWOOD LANE ,   , 10307 , 1 , 0 , 1 , 656 , 997 , 1995 , 1 , A5 , 0 , 42538 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7863 , 145 ,   , A5 , 277 LORETTO STREET ,   , 10307 , 1 , 0 , 1 , 655 , 930 , 1995 , 1 , A5 , 339900 , 42612 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7863 , 147 ,   , A5 , 273 LORETTO STREET ,   , 10307 , 1 , 0 , 1 , 1043 , 930 , 1995 , 1 , A5 , 327500 , 42452 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7863 , 173 ,   , A5 , 20 SEA CREST LANE ,   , 10307 , 1 , 0 , 1 , 574 , 756 , 1990 , 1 , A5 , 305000 , 42662 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7863 , 187 ,   , A5 , 6 SEA CREST LANE ,   , 10307 , 1 , 0 , 1 , 574 , 756 , 1989 , 1 , A5 , 307000 , 42439 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7863 , 188 ,   , A5 , 29 WILDWOOD LANE ,   , 10307 , 1 , 0 , 1 , 574 , 756 , 1989 , 1 , A5 , 225000 , 42705 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7863 , 199 ,   , A5 , 288 SPRAGUE AVENUE ,   , 10307 , 1 , 0 , 1 , 656 , 1500 , 1996 , 1 , A5 , 365000 , 42600 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7863 , 214 ,   , A5 , 31 SANDY LANE ,   , 10307 , 1 , 0 , 1 , 656 , 997 , 1995 , 1 , A5 , 0 , 42572 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7863 , 221 ,   , A5 , 60 WILDWOOD LANE ,   , 10307 , 1 , 0 , 1 , 656 , 997 , 1995 , 1 , A5 , 327000 , 42733 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7863 , 232 ,   , A5 , 48 FOREST LANE ,   , 10307 , 1 , 0 , 1 , 910 , 1060 , 1999 , 1 , A5 , 1 , 42646 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7863 , 235 ,   , A5 , 45 FOREST LANE ,   , 10307 , 1 , 0 , 1 , 864 , 1104 , 1998 , 1 , A5 , 10 , 42577 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7863 , 267 ,   , A5 , 24 SANDY LANE ,   , 10307 , 1 , 0 , 1 , 1094 , 1100 , 1998 , 1 , A5 , 360000 , 42562 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7865 , 87 ,   , A2 , 479 YETMAN AVENUE ,   , 10307 , 1 , 0 , 1 , 5000 , 1080 , 1945 , 1 , A2 , 107205 , 42733 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7866 , 47 ,   , A1 , 226 SPRAGUE AVENUE ,   , 10307 , 1 , 0 , 1 , 7590 , 2200 , 1994 , 1 , A1 , 655000 , 42626 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7867 , 101 ,   , A1 , 429 SLEIGHT AVENUE ,   , 10307 , 1 , 0 , 1 , 6250 , 1424 , 1920 , 1 , A1 , 425000 , 42437 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7867 , 107 ,   , A1 , 419 SLEIGHT AVENUE ,   , 10307 , 1 , 0 , 1 , 10000 , 1240 , 1930 , 1 , A1 , 0 , 42599 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7880 , 4 ,   , A1 , 664 YETMAN AVENUE ,   , 10307 , 1 , 0 , 1 , 2500 , 1800 , 1925 , 1 , A1 , 500000 , 42709 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7880 , 53 ,   , A1 , 445 MANHATTAN STREET ,   , 10307 , 1 , 0 , 1 , 2500 , 1400 , 1925 , 1 , A1 , 480000 , 42670 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7880 , 56 ,   , A2 , 439 MANHATTAN STREET ,   , 10307 , 1 , 0 , 1 , 2500 , 640 , 1925 , 1 , A2 , 265935 , 42424 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7881 , 11 ,   , A3 , 452 MANHATTAN STREET ,   , 10307 , 1 , 0 , 1 , 10079 , 1548 , 1975 , 1 , A3 , 0 , 42584 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7886 , 52 ,   , A5 , 548 YETMAN AVENUE ,   , 10307 , 1 , 0 , 1 , 2492 , 1520 , 1993 , 1 , A5 , 478000 , 42671 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7886 , 52 ,   , A5 , 548 YETMAN AVENUE ,   , 10307 , 1 , 0 , 1 , 2492 , 1520 , 1993 , 1 , A5 , 0 , 42671 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7887 , 23 ,   , A1 , 266 MANHATTAN STREET ,   , 10307 , 1 , 0 , 1 , 4000 , 1760 , 1910 , 1 , A1 , 589999 , 42513 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7888 , 19 ,   , A3 , 260 BRIGHTON STREET ,   , 10307 , 1 , 0 , 1 , 7985 , 4774 , 2015 , 1 , A3 , 0 , 42440 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7888 , 20 ,   , A1 , 270 BRIGHTON STREET ,   , 10307 , 1 , 0 , 1 , 4497 , 2638 , 2015 , 1 , A1 , 852786 , 42485 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7888 , 86 ,   , A3 , 269 CHELSEA STREET ,   , 10307 , 1 , 0 , 1 , 7600 , 3840 , 1988 , 1 , A3 , 790000 , 42481 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7891 , 33 ,   , A3 , 204 MANHATTAN STREET ,   , 10307 , 1 , 0 , 1 , 5000 , 1938 , 1935 , 1 , A3 , 1098000 , 42627 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7891 , 42 ,   , A1 , 216 MANHATTAN STREET ,   , 10307 , 1 , 0 , 1 , 5000 , 2420 , 1930 , 1 , A1 , 260000 , 42738 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7892 , 57 ,   , A1 , 221 CHELSEA STREET ,   , 10307 , 1 , 0 , 1 , 6995 , 1660 , 1970 , 1 , A1 , 615000 , 42703 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7893 , 38 ,   , A1 , 349 YETMAN AVENUE ,   , 10307 , 1 , 0 , 1 , 2350 , 1315 , 1915 , 1 , A1 , 475000 , 42622 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7895 , 37 ,   , A3 , 511 ACADEMY AVENUE ,   , 10307 , 1 , 0 , 1 , 3336 , 2160 , 2010 , 1 , A3 , 0 , 42443 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7895 , 49 ,   , A1 , 301 YETMAN AVENUE ,   , 10307 , 1 , 0 , 1 , 5450 , 2592 , 1935 , 1 , A1 , 659500 , 42677 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7900 , 51 ,   , A2 , 122 BRIGHTON STREET ,   , 10307 , 1 , 0 , 1 , 4850 , 685 , 1920 , 1 , A2 , 325000 , 42705 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7906 , 97 ,   , A5 , 321 SWINNERTON STREET ,   , 10307 , 1 , 0 , 1 , 2400 , 1492 , 1995 , 1 , A5 , 490000 , 42718 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7909 , 33 ,   , A1 , 502 MAIN STREET ,   , 10307 , 1 , 0 , 1 , 6000 , 2400 , 1984 , 1 , A1 , 656000 , 42563 
5, TOTTENVILLE , 01 ONE FAMILY DWELLINGS                     , 1 , 7911 , 22 ,   , A2 , 170 CHELSEA STREET ,   , 10307 , 1 , 0 , 1 , 3800 , 2208 , 1965 , 1 , A2 , 0 , 42493 
